ID Product,Product Description,ID Product Category,Own Brand
880079,V VERDE VILA NOVA CHARDONNAY 75CL,VINHOS BRANCOS,0
969397,SALSICHA CRIOULO CHURRASCO SORRAIA CG KG,ESPECIALIDADES DE CARNE,0
10006996,* DAHL DE LENTILHAS SI,ACOMPANHAMENTO,0
476152,AÇÚCAR RAR MASCAVADO CLARO 500G,AÇÚCAR,0
910873,V.DOURO FLOR CÔA GRANDE RESERVA TTO 75CL,VINHOS TINTOS,0
969491,CHICKEN BURGUER ROYAL OSI CG 1KG,PREPARADOS CARNE,0
872494,LOURO MOIDO CARMENCITA 400G PET,ESPECIARIAS,0
956351,V.PORTO HERITAGE WHITE 75CL,VINHO DO PORTO,0
740532,PALETE 1200X1000,ACESSORIOS TRANSPORTE,0
829575,PEPPERONI FATIADO PORMINHO 500GR,CHOURIÇOS,0
956877,SAQUITO CAMARAO CONG 200 GR,SALGADOS / SNACKS E ENTRADAS,0
968944,PORCO BRANCO ROJÕES CG MONTECAMPO KG,SUINO,0
734699,"PESSEGO EM CALDA DELMONTE LATA 3,005 KG",FRUTAS EM CONSERVA,0
945209,* FEIJOADA DE CAMARÃO INOX,PRATO DE PEIXE,0
10005962,* BROCULOS INOX,ACOMPANHAMENTO,0
10004180,SEMI FRIO DE LIMÃO COM DOCE DE OVOS*,SOBREMESAS,0
948082,V.DOURO REDOMA BCO 75CL,VINHOS BRANCOS,0
928890,CAJUN CARMENCITA 600G PET,ESPECIARIAS,0
953273,MOLHO SOJA KIKKOMAN PONZU C/LIMÃO 1000ml,MOLHOS,0
953930,SUMO TOMATE COFRUTOS 1 LT,SUMOS,0
764859,DOCE C.MATEUS LARANJA 48X30GR,MEL E DOCES,0
764868,MEL CASA MATEUS 48X30GR,MEL E DOCES,0
908747,"MAIONAISE DONA SARAH 4,50Kg",MOLHOS,0
651656,SALSICHA CHURRASCO SORRAIA KG,SALSICHAS FRESCAS,0
965108,BOV BIFE RED 170GR ANGUS BESTFAR CG KG,BOVINO,0
925536,CERV C/ALC GUINNESS 33CL,CERVEJAS INTERNACIONAIS,0
100298,LICOR SAFARI 70CL,LICORES,0
10000086,BACALHAU ASSADO *,PRATO DE PEIXE,0
776057,TAB CULINARIA AMANH 70% 200GR,CHOCOLATE,0
723620,V.ALENTEJO CONVENTO VILA BCO 75CL,VINHOS BRANCOS,0
694837,CHOC.GOURMES PRETO KG,CHOCOLATE,1
941698,V. TEJO ENCOSTA SOBRAL SELECTION TTO 75C,VINHOS TINTOS,0
957465,GAROUPA FILETE S/P 4/6OZ CONG 800 GR,PEIXES INTEIROS / CORTADOS,0
710950,CACHACA MILBAR LT,CACHAÇA,0
10000029,FEIJAO VERDE E COGUMELOS *,ACOMPANHAMENTO,0
314939,PAST EL DR TRIDENT FRESH SPEARM 14,REBUÇADOS GOMAS E PASTILHAS,0
862304,V.PORTO QUINTA DO SAGRADO LBV 75CL,VINHO DO PORTO,0
863555,VINHO MESA MC BRANCO  2018 75CL,VINHOS BRANCOS,0
906995,V BULAS DOURO DOC RES 2019 BCO 75CL,VINHOS BRANCOS,0
916284,V QTA LEMOS PICA 2020 BCO 75CL,VINHOS BRANCOS,0
962186,V.AL.VICENTINO PINOT NOIR NAKED ROSE 75C,VINHOS ROSÉ,0
664997,QUEIJO S.JORGE DOP 3MESES FT.300G,ILHA,0
896927,BAC CRESCIDO CONSTANTINOS BOAS PESCAS KG,BACALHAU INTEIRO,0
935885,PASTA DE AZEITONA PRETA PRISCA 230GR,CONSERVAS VEGETAIS,0
955887,MASSA FOLHADA PLACAS DELIFRANCE CG 660G,MASSAS CULINARIA,0
902714,QUEIJ CABRA BRIE FAT.CONG IQF EURIAL500G,OUTROS QUEIJOS,0
598548,SARDINHA EM ÓLEO RAMIREZ 125 G,CONSERVAS MAR ESPECIALIDADES,0
776034,CORVINA BANDA/FILETE KG,PESCADO AQUICULTURA,0
850920,ÁGUA TÓNICA SCHWEPPES PREMIUM TP 20CL,CARBONATADOS,0
317617,SUMO COMPAL 100% FRUTA LARANJA ESPR 33CL,SUMOS 100 %,0
764843,DOCE C.MATEUS FRAMB.48X30GR,MEL E DOCES,0
764670,"SANGRIA AMANHECER TINTO PET 1,5LT",SANGRIAS TINTAS,1
709800,ALCOSAN VT 10 DESINFECT.750ML,MULTIUSOS,0
34837,WHISKY CHIVAS REGAL 70CL,WHISKY,0
66001,CHAMP.MOET CHANDON BRUT IMPERIAL 75CL,ESPUMANTES ESTRANGEIROS,0
925530,V.VERDE PAL.BREJOEIRA ALVARINHO BCO75CL,VINHOS BRANCOS,0
620719,VODKA RODANOV BLACK 70CL,VODKA,0
946267,* LASANHA INOX,PRATO DE CARNE,0
10005976,* ARROZ DE TOMATE INOX,ACOMPANHAMENTO,0
882333,V.BEIRA INT.QTA DOS TERMOS TTO 75CL,VINHOS TINTOS,0
62763,V.DOURO PORCA MURCA BCO 75CL,VINHOS BRANCOS,0
904421,BULGUR GELCAMPO CONG 1KG,OUTROS VEGETAIS,0
961888,KETCHUP MILLAS SAQUETAS 275X10GR,MOLHOS,0
961889,MAIONAISE MILLAS SAQUETAS 230X10GR,MOLHOS,0
377182,LAGOSTA METADES RCH CONG,"LAGOSTA, SAPATEIRA E OUTROS",0
767011,CER.AMC CORN FLAKES 500GR,CEREAIS,1
18038,LICOR FRANGELICO 70CL,LICORES,0
10002430,COUVE CORAÇÃO SALTEADA *,ACOMPANHAMENTO,0
10002890,FEIJOADA DE LEITÃO *,PRATO DE CARNE,0
10000262,BATATINHA COZIDA *,ACOMPANHAMENTO,0
10006436,* BACALHAU À BRÁS SI,PRATO DE PEIXE,0
853402,PREGADO 1000/1500 RCH,PESCADO AQUICULTURA,0
972371,ROBALO 200/300 TURQUIA RCH,PESCADO AQUICULTURA,0
972369,DOURADA 300/400 TURQUIA RCH,PESCADO AQUICULTURA,0
755021,BOLO TRAPALHÃO C.PROF CG R63068,PASTELARIA,0
946266,* LEGUMES À BRÀS INOX,PRATO DE PEIXE,0
10001815,* CREME SEM BATATA ABOBORA C/MANJERICAO,SOPAS,0
731195,ANGOSTURA BITTER 200ML,PRODUTOS PARA DOÇARIA,0
943517,* LULAS RECHEADAS INOX,PRATO DE PEIXE,0
702126,V.R.MINHO AVELEDA ALVARINHO BCO 75CL,VINHOS BRANCOS,0
511803,COGUMELOS DESIDRAT SHITAKE 30G CCX,4A GAMA,0
904903,LICOR GINJA ALBERGARIA S/FRUTO 1LT,LICORES,0
759781,PEPINO RODELAS P/ HAMBURGUER 330G,CONSERVAS VEGETAIS,0
961929,VINAGRE DE VINHO MILLAS SAQ 250X10 ML,VINAGRES,0
25749,MINI TOSTAS MINIGRILL CLÁSSICAS 350GR,PRODUTOS DE PADARIA,0
775889,ANIS ESTRELADO EMB 50G RCH,LEGUMES FRESCOS,0
960221,CREME AVELÃ E CACAU CASA DA PRISCA 3KG,MEL E DOCES,0
729087,V.TERRAS ESTREMOZ BCO 75CL,VINHOS BRANCOS,0
972372,ROBALO 300/400 TURQUIA RCH,PESCADO AQUICULTURA,0
670840,"V.ALENTEJO MARQUÊS DE BORBA TTO 37,5CL",VINHOS TINTOS,0
692582,BATATA QUARTOS 5KG 4G RCH,4A GAMA,0
734110,ROLO DE LARANJA CPROFIT CONG R62079,PASTELARIA,0
749485,GRANDE D.BOLACHA C.PROF.48UN CG R74605,PASTELARIA,0
968942,PORCO BIFANA AMACIADA CONG KG,SUINO,0
883274,AZEITO.VERDE LAMIN. EXCELENCIA 3KG/1560,CONSERVAS VEGETAIS,0
850541,V.ALENTEJO LIMA MAYER TTO 75CL,VINHOS TINTOS,0
812506,EXTRACTO VEGETAL MARMITE 125 GR,PRODUTOS PARA DOÇARIA,0
649828,MOSCATEL SETÚBAL ADEGA COOP.PALMELA 75CL,VINHO MOSCATEL,0
852730,CERVEJA SUPER BOCK 1927 WEISS 33CL,CERVEJAS ARTESANAIS / ESPECIAIS,0
880533,"CERVEJA 0,0% ÁLCOOL HEINEKEN 25CL",CERVEJAS INTERNACIONAIS,0
941697,V. TEJO ENCOSTA SOBRAL SELECTION ROSÉ 75,VINHOS ROSÉ,0
442055,PORCO TIRAS DE ENTRECOSTO,SUINO,0
893377,PORCO ENTREMEADA INT  S/OSSO CG KG,SUINO,0
771737,V.DOURO CISTUS RES. BCO 75CL,VINHOS BRANCOS,0
944715,* EMPADÃO DE SALMÃO C/ALHO FRANCÊS INO,PRATO DE PEIXE,0
946293,CABO ESFREGONA VILEDA SUPER 1UN,ACESSÓRIOS LIMPEZA GERAL,0
41062,AGUARDENTE BAGACEIRA SÃO DOMINGOS 1L,AGUARDENTE,0
883172,"PURÉ DE BATATA DOCE GELCAMPO CONG 2,5KG",BATATA,0
19152,ESPUMANTE MURGANHEIRA RES.M/SECO 75CL,ESPUMANTES NACIONAIS,0
640183,DRY GIN BOMBAY ORIGINAL 70 CL,GINS,0
707366,MINI VOL AU VENT 240,BOLACHAS,0
972370,DOURADA 400/600 TURQUIA RCH,PESCADO AQUICULTURA,0
927859,* PASTA DE ATUM 300G,PASTAS,0
862337,QJ EDAM BARRA KG (CP),EDAM,0
755661,ESPUMANTE TERRAS DEMO BRT ROSÉ 75CL,ESPUMANTES NACIONAIS,0
959108,CONE ROYAL 48X137 BAUNILHA PROGEL CX630,BOLACHAS,0
968926,CERVEJA SUPER BOCK 20CL,CERVEJAS BRANCAS,0
913472,FAR NLÁCT BLEDINA S/GLUTEN PAP ARROZ200G,ALIMENTOS INFANTIS,0
892948,MINI BOLA BERLIM C/CREME MASTERCHEF 45GR,BOLOS E SOBREMESAS INDIVIDUAIS,1
920306,LEITE AMANH 0% LACTOSE 200ML,LEITE UHT ESPECIAL,0
362538,V.DOURO CISTUS TTO 75CL,VINHOS TINTOS,0
502127,V.DOURO EVEL RES. TTO 75CL,VINHOS TINTOS,0
665810,COGUMELO BRANCO GRANDE RCH,LEGUMES FRESCOS,0
864620,PURE DE MANGA MONIN 1L,XAROPES,0
931969,PURÉ MONIN LIMA 1 L,XAROPES,0
539215,BOL ESP FIN ANNA'S GENGIBRE 150G,SAZONAIS NATAL,0
933762,MINI BUTTER COOKIES DANCAKE 100G,SAZONAIS NATAL,0
808385,SEMENTE QUINOA FRUTORRA150GR,SEMENTES,0
949140,MOLHO TERIYAKI GLAZE KIKKOMAN 975ML,MOLHOS,0
893700,HORTELÃ MENTA CARMENCITA 200GR PET,ESPECIARIAS,0
15081,V.VERDE ALVARINHO DEU LA DEU BCO 75CL,VINHOS BRANCOS,0
959669,CARCACA FORNO LENHA CONG 70G,PÃO TAMANHO INDIVIDUAL,0
972486,QJ MOZZARELA PEROLAS 8G VALCOLATE 1KG,MOZZARELLA,0
277362,MAÇÃ GOLDEN CAL 75+ IMP (PERLIM) RCH,FRUTAS FRESCAS,0
38712,ESCALOPES PERU PANADO KILOM,PREPARADOS CARNE,0
869037,POLVO FLOR PINDUSA 500/800 G CG KG,CEFALÓPODES,0
332861,COSTELETAS DE BORREGO MCHEF CG KG CC,OVINO / CAPRINO,1
858372,IOG.AMANH PED. F.VERM 125G,IOGURTES,0
960609,PORCO ENTRECOSTO CONG KG,SUINO,0
908908,* LASANHA DE CARNE,PRATO DE CARNE,0
911480,* BACALHAU ESPIRITUAL,PRATO DE PEIXE,0
948376,BOV FRALDINH ANGUS BESTFARMER CONG KG CC,BOVINO,0
758232,HAMBURGUER DE SOJA CEM PORCENTO 160G,PROTEÍNA VEGETAL,0
627651,MILHO AMANHECER P/PIPOCAS 250G,CONSERVAS VEGETAIS,1
817732,AMENDOIM MCHEF FRIT.C/ME&SA.1K,FRUTOS SECOS,1
765406,AZEITONA AMANHECER V RCH 200GR,CONSERVAS VEGETAIS,1
972373,ROBALO 400/600 TURQUIA RCH,PESCADO AQUICULTURA,0
504879,LULA INTEIRA CG SACO 1KG,CEFALÓPODES,0
819877,PASSA UVA MCHEF S/GRAINHA 1KG,FRUTOS SECOS,1
908907,* EMPADÃO DE CARNE,PRATO DE CARNE,0
957468,TILAPIA FILETE S/P 3/5 OZ AV CONG 5KG,PEIXES INTEIROS / CORTADOS,0
946921,TIGELA BIO 18CM 50UN,DESCARTÁVEIS PAPEL E CARTÃO,0
442771,ABSINTO MILBAR 70CL,ABSINTO,0
761224,CARAPAU MEDIO RCH KG,PESCADO SELVAGEM,0
369903,MAÇÃ REINETA CAL75/80 60*40 1CAM RCH,FRUTAS FRESCAS,0
864276,CONCENTRADO LIMONADA MONIN 1L,CONCENTRADOS,0
832305,LUVAS MCHEF DESC LATEX S 100UN,LUVAS,1
949077,XAROPE GROSELHA XARAO 70CL,XAROPES,0
473047003,VEGEGURTE SOJA ALPRO NATURAL 4X125G,IOGURTES,0
634907,PERU PEITO CONGELADO,AVES / CAÇA / COELHO,0
446841,PATO PEITO CONGELADO CC,AVES / CAÇA / COELHO,0
866264,POLPA FRUTA CONG COCO BRASFRUT 100G,POLPAS DE FRUTA,0
869698,QUEIJO MCHEF CHEDDAR BARRA KG,CHEDDAR,1
863225,EMPADAS DE GALINHA MCHEF 15X55GR,SALGADOS / SNACKS E ENTRADAS,1
941230,"NUGGETS FRANGO VEGAN TVB CONG 1,75KG",VEGETARIANOS / VEGAN,0
955886,"SALSICHA VEGAN TVB CONG 2,1KG",VEGETARIANOS / VEGAN,0
968939,PORCO ENTREMEADA FATIADA CONG KG,SUINO,0
622713,LEITE MCHEF UHT MAGRO LT,LEITE UHT REGULAR,1
946521,CARIL TANDOORI MASALA TRS 400G,ESPECIARIAS,0
825542,PEPINO DOCE UN RCH,LEGUMES FRESCOS,0
914813,GINGER BEER SCHWEPPES TP 20CL,CARBONATADOS,0
750105,SALSICHA MINI-BCA GRELH T/NUR HEIN 300GR,SALSICHAS FRESCAS,0
813485,CACETE GALEGO PRECOZ CONG (CP),PÃO TAMANHO INDIVIDUAL,0
885562,SARDINHA DIAMIR EM OLEO RO 1000GR(700GR),CONSERVAS MAR ESPECIALIDADES,0
958869,BARRA RÚSTICA CEREAIS PANPOR CONG 270 G,PADARIA,0
961757,HAMB BOVINO ANGUS BESTFARMER CG 12X120GR,HAMBURGUERES / ALMONDEGAS / ESPETADAS,0
924031,COPOS CARTAO 80UN 100ML,DESCARTÁVEIS PAPEL E CARTÃO,0
904911,LICOR AMARETTO GARRONE MANDOLINO 70CL,LICORES,0
915495,COURGETE ROD GRELHAD JVIRTO CONG 10KG,OUTROS VEGETAIS,0
952095,TOMILHO DAREGAL CONG 250g,CEBOLA / ALHO E ERVAS AROMÁTICAS,0
952096,ALECRIM DAREGAL CONG  250g,CEBOLA / ALHO E ERVAS AROMÁTICAS,0
972368,DOURADA 200/300 TURQUIA RCH,PESCADO AQUICULTURA,0
933352,SANGRIA TTO ABDEGAS 5 LT,SANGRIAS TINTAS,0
953175,NATAS VEGETAIS MASTERCHEF KG,NATAS,1
835412,PECTINA CONDI 25G,PRODUTOS PARA DOÇARIA,0
494399,POLVO CONGELADO MASTERCHEF 1000/2000,CEFALÓPODES,1
383229,V.ALENTEJO FUND.EUG.ALMEIDA BCO 75CL,VINHOS BRANCOS,0
840493,QJ VCO SERRA VILA R7 190G,QUEIJOS PRATO,0
848942,V DOURO ALMA D'OURO RES TTO 75CL,VINHOS TINTOS,0
966934,ATUM ÓLEO ATUNTITO BOLSA 1 KG,CONSERVAS ATUM,0
53901,V.DOURO QTA CIDRO CHARD.BCO 75CL,VINHOS BRANCOS,0
55638,WHISKY DEWAR'S WHITE LABEL 70CL,WHISKY,0
66715,MARTINI EXTRA DRY 1LT,APERITIVOS,0
66905,TIOPEPE JEREZ 75CL,LICORES,0
100013,LICOR BENEDICTINE 70 CL,LICORES,0
100282,LICOR DRAMBUIE 70CL,LICORES,0
100294,LICOR BOLS CREME MENTHE GREEN 70 CL,LICORES,0
100339,WHISKY SOUTHERM COMFORT 70 CL,LICORES,0
107773,APERIT PERNOD 70 CL,APERITIVOS,0
107785,COGNAC COURVOISIER V.S.O.P. C/EMBALAGEM,COGNAC,0
220904,LICOR JAGERMEISTER 70CL,LICORES,0
392695,DISARONNO ORIGINALE 70CL,LICORES,0
460163,V.DOURO CALLABRIGA TTO 75CL,VINHOS TINTOS,0
555828,FERNET BRANCA 70 CL,LICORES,0
561694,LICOR DE RUM MALIBU 70CL,LICORES,0
635657,"WH.GLENMORANGIE 10 ANOS 0,70",WHISKY,0
635658,COGNAC HENNESSY V.S. 70 CL,COGNAC,0
636299,WHISKY CANADIAN CLUB 70 CL,WHISKY,0
642958,V.DOURO QTA DOS ACIPRESTES RES.TTO 75cl,VINHOS TINTOS,0
710408,XAROPE LIME JUICE MILBAR LT,XAROPES,0
710409,XAROPE GRANADINA MILBAR LT,XAROPES,0
710912,"VODKA STOLICHNAYA RED 0,70 LT",VODKA,0
710917,LICOR SAMBUCA CESARE IMPERATOR 70CL,LICORES,0
711044,V.DOURO QUINTA CIDRO ROSE 75CL,VINHOS ROSÉ,0
711221,XAROPE BANANA VERDE MONINS 70C,XAROPES,0
711227,XAROPE MONIN MANGO 70 CL,XAROPES,0
711287,VODKA GREY GOOSE 70CL,VODKA,0
723524,GIN TANQUERAY TEN 70CL,GINS,0
732641,LIC.AMARO AVERNA 70 CL,LICORES,0
748451,GIN MARE 70CL,GINS,0
761128,TEQUILA JOSÉ CUERVO SILVER 70CL,TEQUILAS,0
804315,LICOR PIMMÝS Nº1CUP 70CL,LICORES,0
817739,AMENDOIM MCHEF FRIT.C/P.PIR.1K,FRUTOS SECOS,1
862948,GIN GORDON'S 1L,GINS,0
870403,WHISKY MALTE GLENFIDDICH 12ANOS 70CL,WHISKY,0
885170,WHISKEY BOURBON MAKER'S MARK 70CL,WHISKY,0
886377,ESPUMANTE LOPO DE FREITAS BRUTO 75CL,ESPUMANTES NACIONAIS,0
902267,V.0% ORIGINAL S/ALCOOL ROSE 75CL,VINHOS ROSÉ,0
906628,VODKA KETEL ONE 70CL,VODKA,0
906671,V.0% ORIGINAL S/ALCOOL TTO 75CL,VINHOS TINTOS,0
912993,V. ALENT. VICENTINO BCO 75CL,VINHOS BRANCOS,0
924189,V.P.SET.JOAO PIRES ROSE 75CL,VINHOS ROSÉ,0
940932,V.AL.HERDADE SAO MIGUEL COL.SEL.ROS 75CL,VINHOS ROSÉ,0
941701,V. TEJO ENCOSTA SOBRAL SELECTION BCO 75,VINHOS BRANCOS,0
944200,XAROPE ELDERFLOWER 70 CL,XAROPES,0
957939,VINAGRE DE MALTE PET 500ML,VINAGRES,0
958039,VINHO DO PORTO MARTHA'S  FINE WHITE 75CL,VINHO DO PORTO,0
958041,VINHO DO PORTO MARTHAÝS FINE RUBY 75 CL,VINHO DO PORTO,0
958859,CALVADOS BERNEROY 70 CL,COGNAC,0
958507,FINGERS VEGAN PLANT POWERED CONG 1 KG,VEGETARIANOS / VEGAN,0
598551,SARDINHA EM ÓLEO PICANTE RAMIREZ 125 G,CONSERVAS MAR ESPECIALIDADES,0
369914,MAÇÃ STARKING CAL60/65 50*30 2CAM RCH,FRUTAS FRESCAS,0
882013,BATATA DUCHESSE MASTERCHEF 1KG,BATATA,1
425696,GOIABADA FERBAR 600GR,MEL E DOCES,0
712485,DIP POT BARBECUE HEINZ 25GR,MOLHOS,0
945876,CHOC GRANULADO CIMARRON CORES 500G,CHOCOLATE,0
947848,MOLHO FUMADO LIQ HICKORY STUBB'S 148ML,MOLHOS,0
710411,XAROPE CAPILE MILBAR LT,XAROPES,0
279480,PUDIM FLAN EL MANDARIM 4 SAQUETAS,SOBREMESAS,0
815955,V.DOURO CEDRO DO NOVAL TTO 75CL,VINHOS TINTOS,0
912057,MASSA BARILLA FARFALLE 500G,MASSAS,0
966988,AÇÃO MASTER CHEF,0,1
849066,QUEIJO DE CABRA EM ROLO PALHAIS 180G,OUTROS QUEIJOS ESTRANGEIROS,0
893213,RODELAS POLVO COZIDO CONG KG,CEFALÓPODES,0
769886,SUMA FREEZE D2.9 2X5L,MULTIUSOS,0
554685,VINAGRE PENINSULAR SIDRA 500ML,VINAGRES,0
697083,PALMITOS CORACOES INTEIROS DIAMIR 800GR,CONSERVAS VEGETAIS,0
711593,QUEIJO OVELHA AMANT.SEIA JMATOS KG,QUEIJOS PRATO,0
765366,FIGO TURCO LERIDA N.5 KG,FRUTOS SECOS,0
773069,CAJU FRUTORRA  CRU 1KG,FRUTOS SECOS,0
775085,PÃO NOBLE BRANCO BEZ S/GLUTEN 260G,PRODUTOS DE PADARIA,0
842860,PÃO NOBLE ESCURO BEZGLUTEN 260GR,PRODUTOS DE PADARIA,0
942028,CREME FRAICHE FLOR DE BURGOS 200G,OUTROS QUEIJOS ESTRANGEIROS,0
600942,LIPTON YELLOW LABEL 6X25 SQ,CHÁS E INFUSÕES,0
732184,DOCE BONNE MAMAN PESSEGO15X30GR,MEL E DOCES,0
732186,DOCE BONNE MAMAN MEL15X30GR,MEL E DOCES,0
764516,CHÁ EARL GREY LIPTON 25UN,CHÁS E INFUSÕES,0
909305,CHOCO MUESLI HAMMERMHULE 350G S/GLUTEN,CEREAIS,0
18883,BOL CRACKER LU TUC ORIGIN 100G,BOLACHAS,0
86411,QUEIJO ROQUEFORT DOP SOCIÉTÉ METADES KG,OUTROS QUEIJOS ESTRANGEIROS,0
101303,CHOCOLATE PO IMPERIAL 1KG,CHOCOLATE,0
205764,BOLACHA LEQUE PROGELCONE 1KG,BOLACHAS,0
273193,QUEIJO MANCHEGO DOP VILLACENTENO 250G,OUTROS QUEIJOS ESTRANGEIROS,0
282431,PERNA BORREGO C/OSSO CONG KG CC,OVINO / CAPRINO,0
467280,QUEIJO DE NISA DOP MASTERCHEF KG,QUEIJOS PRATO,1
471558,SUCEDÂNEO DE CAVIAR PRETO SKANDIA 50G,SUCEDÂNIO DE CAVIAR,0
471560,SUCEDÂNEO DE CAVIAR VERMELHO SKANDIA 50G,SUCEDÂNIO DE CAVIAR,0
512826,COGUMELOS DESIDRAT RAPAZINHOS 30G CCP,4A GAMA,0
643034,SALSICHA AVES BRANCA GRELHAR HEIN 360GR,SALSICHAS FRESCAS,0
648424,Q.AMAR.B.BAIXA DOP S.GARDUN.KG RCH,QUEIJOS PRATO,0
663866,BOLACHA AMANHECER CHIP COOKIES CHOC.150G,BOLACHAS,1
671168,GELADO AMANHECER CARAMELO 950ML,GELADOS TAKE HOME,1
711275,V.PORTO ROYAL OPORTO EXT.DRY WHITE 75CL,VINHO DO PORTO,0
720673,PIMENTO VERDE INT ASSADO 500G 5G CCP,4A GAMA,0
721262,QUEIJO AMANHECER REG. MISTURA CURADO,QUEIJOS PRATO,1
748759,"COCKTAIL F.SECOS IMP.BALD.1,8K",FRUTOS SECOS,0
775084,MUFFINS MÁRMOR CÉLIANE S/GLUTEN 210G,BOLOS E BISCOITOS,0
802381,PALMIERS AMANH 200GR,BOLOS E BISCOITOS,0
817862,VITELA VAZIA CONG KG,BOVINO,0
819122,MACARON SORTIDO CX 384 UN,BOLACHAS,0
829728,CREPES AMANHECER PASTEL NATA 6*90GR,BOLOS E SOBREMESAS INDIVIDUAIS,1
835056,BOV LOMBO 3/4 URUGUAI CONG. KG,BOVINO,0
850205,MIN.TORTITAS MIL.AMANH C/S 200,TORTITAS,0
851605,BISCOITO AMANHECER TRA INT SOJA LIM 250G,BOLOS E BISCOITOS,1
861390,GRD DELÍCIA FRUT SILV CPROF2.85K(74616),PASTELARIA,0
864565,BOLO CHOCOLATE S/GLUTEN CG 600GR,PADARIA,0
876224,"MOLHO CAESAR HEINZ BALDE 3,6LT",MOLHOS,0
877054,TOPPING MONIN CARAMELO SALGADO 50 CL,PRODUTOS PARA DOÇARIA,0
884770,"GELADO GOURMES LEITE BANANA 2,5L",GELADOS CATERING,1
899711,FILETE PEIXE-GALO C/PELE MARFRESCO 800GR,PEIXE CONG EMBALADO,0
903646,RISSÓIS DE COGUMELOS VEGGIS 4X70GR,VEGETARIANOS / VEGAN,0
905338,GRANDE D.CAFÉ C.PROF CG 48 FAT REF 74609,PASTELARIA,0
927787,PÃO BAGEL CONG 85G,PADARIA,0
941231,HAMBÚRGUER PREMIUM TVB  CONG 20X113G,VEGETARIANOS / VEGAN,0
942222,BOLO SACHER CPROFIT CONG R31012,PASTELARIA,0
942892,CHAPATA HOTELARIA CG 70GR R21654,PADARIA,0
947036,TORTELLINI RICOTTA/ESP RANA RISTORANTE 1,REFEIÇÕES REFRIGERADAS,0
949446,"BATATA PAL. STEAKHOUSE ECOFROST CG 2,5 K",BATATA,0
956846,"GEL CAT NUTRIVA CAFÉ 4,5 ML",GELADOS CATERING,0
957714,COOKIE PEPITAS CHOCOLATE CONG 80G,PADARIA,0
957938,MOLHO DE RÁBANO TRACKLEMENTS  140G,MOLHOS,0
958846,MINI BOLO DO CACO ATRIAN CONG 35G,PADARIA,0
958959,"GEL CAT NUTRIVA BOLACHA LEITE COND 4,5L",GELADOS CATERING,0
962760,"DOCE AMEIXA BALDE MOCITOS 4,2 KG",MEL E DOCES,0
962761,"DOCE LARANJA AMARGA BALDE MOCITOS 4,2 KG",MEL E DOCES,0
972908,"BOLO INGLÊS C PROF 1,6 KG CG R63203",PASTELARIA,0
68618,LICOR BOLS CREME CACAU 70 CL,LICORES,0
643568,SUMO 100% ANDROS TORANJA 1LT,SUMOS 100 %,0
